Item,Open,Close,Volume
0,0.9030106593219207,0.9092815044571808,0.0037233084964334987
1,0.8992946507952366,0.9084746338992087,0.005331462243056407
2,0.8978014554126209,0.898242159391917,0.013216059399906744
3,0.877270152949259,0.8827733092093225,0.0070522121974135946
4,0.869922957492136,0.8736396438908741,0.00890845928311203
5,0.8646967685625633,0.8669096140157297,0.014838844292167438
6,0.8451835085091005,0.8466164137048066,0.013146720492318966
7,0.8493237166444891,0.8530889261108464,0.012893219990725126
8,0.8447593072035905,0.8489169882513221,0.006534078800805858
9,0.8356983724083112,0.8387360708036276,0.0075992898169134765
10,0.8437921672535479,0.8378604592163779,0.0062344583836146435
11,0.8476438964427215,0.8515781411637307,0.010356942701252998
12,0.827129528095476,0.8324867044936275,0.006297753991917246
13,0.8250933397705598,0.8299114267914751,0.010301916870919579
14,0.8350705629601824,0.8274048386130465,0.0060782868073504335
15,0.8397028598812097,0.8387017526529688,0.003912241116191017
16,0.8361056412945106,0.8425989873568561,0.005241448890545671
17,0.8448611104264973,0.8427363114650457,0.006413848951869255
18,0.8360377555111872,0.8336198335499818,0.008725888031023117
19,0.8471687926773556,0.8504621445715027,0.0035782693135893444
20,0.8508848012040393,0.8501874431327178,0.0042576633805961744
21,0.8616595245448262,0.8565913192374399,0.0056180418565269855
22,0.8503587949788173,0.858393991309873,0.006710606753609599
23,0.8487298772369057,0.8558187136077207,0.004202637550262756
24,0.852513718945951,0.8540675436556269,0.004947553704256201
25,0.8489165003592518,0.8567458290321618,0.00403501551219506
26,0.8508678161837668,0.8481444375608608,0.006930392006559842
27,0.846286472626752,0.854634133936581,0.008197258377762185
28,0.8223106063552973,0.8306497125536836,0.0070162704700859856
29,0.830641926782736,0.8282117606765725,0.0038374950460849278
30,0.8293353528256604,0.8327785916189449,0.004965683602111718
31,0.8329665414529048,0.8403842330813389,0.0055296188459334
32,0.8260605323215645,0.8288641729453768,0.004988902594102122
33,0.8307437317024478,0.825979873936929,0.00947048611663313
34,0.8382944827012276,0.8433200359269782,0.01035948724832044
35,0.8470500044341762,0.8289156750657163,0.012683294857661216
36,0.8562127424523621,0.8583596731592141,0.006325744009659099
37,0.840941495454,0.8509943651962439,0.008396051117406038
38,0.8549062210962486,0.8450368877284131,0.006314929684622475
39,0.8614389313819348,0.8572265458197118,0.010195682030853906
40,0.873859557484906,0.8674074632674064,0.009376337875137803
41,0.8663935737846036,0.8748929130857372,0.01039829159109892
42,0.8574684139495816,0.8672186353220255,0.012671208259090872
43,0.8559582318498875,0.8629608239690971,0.006517221176484058
44,0.8637465610318313,0.8612954760048535,0.00832480379951768
45,0.85948761555742,0.8694505220616693,0.01032068290554196
46,0.8581641091810338,0.8612954760048535,0.019604780949485017
47,0.8653925163949774,0.866840926208858,0.025181791984549513
48,0.8679377242280377,0.8670469398407713,0.0691906877210973
49,0.9495540146848482,0.9368713249242024,0.03216816402659306
50,0.937472768291142,0.945232384612931,0.010002296453728365
51,0.929904979671128,0.9316692141771524,0.006568430186216315
52,0.9324671725244611,0.9362703649870353,0.006345782317815201
53,0.9348087722149027,0.9204754125395725,0.008258009438997346
54,0.9430891901824852,0.9440133820631729,0.005013711928009673
55,0.9400858110033694,0.9423824569775481,0.005725548970126381
56,0.9382533360229958,0.9467260388127728,0.005566196710027869
57,0.9382533360229958,0.9454727696179093,0.01006940888263213
58,0.9259345148397369,0.9324418180900197,0.003203902826292041
59,0.9336209881978118,0.9282184296157101,0.007411629470689679
60,0.9144131412066797,0.9215913026869884,0.007035354573091797
61,0.9104256896582105,0.9194452379351948,0.008888739043339361
62,0.8894362175455988,0.8889539327731929,0.007503551233500997
63,0.8661559956014396,0.8747556404831021,0.00405250927328372
64,0.8722475721623051,0.87571707234135,0.006952974861783383
65,0.8565012213985769,0.8655876055084407,0.00739127309415015
66,0.8731469281373379,0.8566771395084382,0.01203189080839624
67,0.9001090850625171,0.8874946516632685,0.00940909891863111
68,0.9148713108559299,0.9120113451764609,0.014120645882382129
69,0.8914384358299701,0.8914433884874947,0.0070503037871130145
70,0.8640859424379017,0.8726782120326259,0.010313049264339636
71,0.8720779323634265,0.8599907046896508,0.009384607653106987
72,0.8898434338308363,0.8937268305698838,0.005322556328320363
73,0.8984122798404768,0.8930229676862944,0.0066632145644785045
74,0.8768798164823705,0.8865332180881682,0.0074437543774161265
75,0.8866874015699197,0.8827046729080045,0.009025826516597762
76,0.8930164511120254,0.891357568216497,0.011356631630374004
77,0.8738934240203327,0.859561491739292,0.008357246774627557
78,0.8639501691744497,0.8628234981440557,0.0073982705985856136
79,0.8736729343625598,0.8403155452744671,0.009026144584981192
80,0.8718403558770675,0.8799061958874068,0.012487364733468237
81,0.8951544426598483,0.8711502413989777,0.01237540466250082
82,0.9231687138437848,0.8873058220010356,0.013417396686618037
83,0.9384059908016019,0.9338668342716914,0.0060375740542713725
84,0.9301765278948375,0.9387083700865524,0.006035029507203931
85,0.931788513217438,0.9184666203904143,0.008306673901662162
86,0.937540603170309,0.9319439688383432,0.009888427972460367
87,0.938168414315243,0.9434639774687512,0.006682616735867744
88,0.9240679663136991,0.9309997209497757,0.009518196374147655
89,0.9126145310649275,0.9097622727502849,0.006153350945839952
90,0.92483154902528,0.9208186987741211,0.005399210808727033
91,0.9265453392675927,0.9345535131856004,0.004173693327370611
92,0.935453566683304,0.9399101869497781,0.0029440409570295977
93,0.9496728029280274,0.9501082900840052,0.004707730143149857
94,0.9456343980155455,0.9488034672632485,0.0033495781459030563
95,0.9535754345770572,0.9506405107087463,0.00504647297150298
96,0.9547971869378882,0.9609416215173557,0.009056361081407057
97,0.9536942228202366,0.9531814170378341,0.008140960273895046
98,0.935029365377794,0.9340384782473915,0.005240812753778811
99,0.9340791578470615,0.9389658343332508,0.003919238620626481
100,0.9426310188364297,0.9413179127169576,0.012787939355809743
101,0.9273597718380676,0.9194967932779401,0.006451381021114014
102,0.9358437979482688,0.934450505511218,0.008344842107673781
103,0.9181631180771038,0.9187928256663905,0.007644773595743989
104,0.9112740922692306,0.9073758247103654,0.010118709482063806
105,0.9318903164403449,0.9180374074400556,0.015346799500505411
106,0.9374387999474023,0.8917353288352182,0.02393878074210443
107,0.9570708482440445,0.9580915891540126,0.0123404171403235
108,0.9600572424028875,0.9492498641832877,0.019285440292521133
109,0.9842197317966884,0.9636541718221437,0.020378005189603747
110,0.992296541621652,0.988840463290673,0.03390004637437031
111,1.0,1.0,0.10017086633557869
112,0.857400526469453,0.8548057779122813,0.03553396366005106
113,0.8524288990465115,0.8482989473555828,0.01511397344383453
114,0.8663087538851643,0.8532434359055683,0.009648286342970594
115,0.8626605819344523,0.8651412600939554,0.012366816816148206
116,0.8435545890703837,0.8418950712508606,0.015414866134559465
117,0.8599118168629302,0.8502218127889307,0.008467616503677824
118,0.8641707623373414,0.8696222175429237,0.00582033334838857
119,0.8696005594095324,0.8670298073766448,0.008086570580328488
120,0.8639331858509826,0.8526082093232964,0.01336586960850235
121,0.8871455712191698,0.8874774659767358,0.006329242761876831
122,0.9109347108631599,0.891014175537136,0.01049752892672913
123,0.9189097157684117,0.9216943086445191,0.013512499133263656
124,0.8981408368186913,0.8939844012613943,0.0023292147718590906
125,0.9037232886694888,0.9047661756351479,0.009155280348653838
126,0.8818514439053119,0.8845931669682878,0.005559517273975835
127,0.874538218488734,0.8757513389864547,0.0
128,0.8863650034873165,0.8766269488568527,0.003973310245809608
129,0.8932879976389294,0.898688558028808,0.00242558949203843
130,0.8970548560245073,0.901401108333596,0.008746880544329509
131,0.9034178756071582,0.9109125342707656,0.010682962794268917
132,0.9019246785277367,0.9082514345807631,0.00651849345001778
133,0.8881636136290686,0.8943964285252207,0.008073847844991282
134,0.8836161875116374,0.8857263475301961,0.00715940124262956
135,0.882699846516332,0.8902587573108014,0.014715115691013103
136,0.8473724008199742,0.8572952336265836,0.006574155417118059
137,0.848102015187815,0.8536383307052682,0.005961237642248133
138,0.8663087538851643,0.8407791278810387,0.009652739300338616
139,0.8781694054191733,0.8735022665602787,0.009812409628820557
140,0.8718403558770675,0.8788589403244564,0.010004204864028947
141,0.8493407016647618,0.8488654861309828,0.008022320766875595
142,0.8565860412980162,0.847509157756183,0.005350228277678788
143,0.8532433333137917,0.8575699367822203,0.00599368061735801
144,0.857773825315107,0.8596301280406098,0.01243233890313482
145,0.8290638588997182,0.8358002679579883,0.007591974244094583
146,0.8302516429168091,0.8369333437919367,0.005285660395842464
147,0.8194769195760223,0.8260141920875876,0.007807306539676803
148,0.8146410145123762,0.8223744748528047,0.007654315647246895
149,0.8266883417696934,0.8116269654073042,0.013589789750437184
150,0.8328138357701421,0.8315767747557188,0.009890018314377517
151,0.8210040340950271,0.8254476533121876,0.0035327855347588306
152,0.822378441234464,0.8205031132566478,0.007904635465006435
153,0.8205119979103503,0.8185115582995761,0.008123784581189817
154,0.8172371248052926,0.8158847767602325,0.008936449300853886
155,0.8229384158034261,0.822305785329081,0.005911937042816458
156,0.8358001773280233,0.8290530008907577,0.012467326425312135
157,0.8275876468405694,0.8359032756323708,0.013729421770763027
158,0.8155742879269924,0.8178419603442395,0.022780375689651775
159,0.8346633466749451,0.8011198409667815,0.02950306904183172
160,0.8675135229225277,0.8770561618072115,0.009835628620810959
161,0.87348620603829,0.8753908670653736,0.013450475798494772
162,0.8548214011968094,0.8465305917169565,0.012701424755516737
163,0.8337470582806017,0.829825604803625,0.008098657178898834
164,0.8184588262619668,0.824503353918066,0.010382388171927411
165,0.8516823013552034,0.8101161272377824,0.021195759003402696
166,0.8652907114752655,0.8589948997414861,0.03173272840967717
167,0.8315242468333393,0.8281430711528489,0.015422181707378359
168,0.8255684435359258,0.8327614076492643,0.00789827409733783
169,0.8363092494371293,0.8315767747557188,0.016037325960932297
170,0.8248388308648904,0.8316454642794423,0.012035389560613974
171,0.8334586302385436,0.8264090868872878,0.01861940509761837
172,0.8533282041173877,0.8329674212811774,0.05172332630826297
173,0.8990232077734516,0.895409312715106,0.02831826431355436
174,0.9126315160852001,0.9045086066604895,0.020431122609636584
175,0.9338925347247158,0.9046287983045526,0.016550370263405154
176,0.9286153924311304,0.9237717370949947,0.012624452206726635
177,0.9647064717432257,0.92293049688081,0.0265746134355902
178,0.939525939939526,0.9446315294037241,0.014181078875233859
179,0.9296165533258754,0.9201148358905318,0.013508682312662492
180,0.916839662604874,0.9194796075914075,0.011569101310505352
181,0.9010932609369892,0.9063456501059874,0.013494051167024705
182,0.9036214837497769,0.9112730061918467,0.021770826640644433
183,0.8787293799881354,0.8618448805992752,0.009716989113791508
184,0.8773210028081533,0.8872200000131855,0.009364251276567457
185,0.8864498233867558,0.8570205321877986,0.01567186538837104
186,0.8918456521152072,0.8989975793351036,0.022295639473304204
187,0.8495612948276531,0.8518184729463025,0.011100904650096152
188,0.8354099460630584,0.8405731142491257,0.00762568949273818
189,0.8281306363892588,0.8357143944645842,0.0115442919765978
190,0.8160324066720858,0.8223744748528047,0.008350567338575523
191,0.8026785580586552,0.8055492962954102,0.008216342480767995
192,0.8265017186473472,0.8013086689121623,0.008213797933700553
193,0.8278252233269281,0.8366071900215145,0.007437393009747523
194,0.8209701166554437,0.8300488041220705,0.013719879719260123
195,0.8067508804107205,0.8001927255423404,0.01772817748724705
196,0.8050540751886803,0.8006048060285726,0.013471150243417733
197,0.8496121972875091,0.8240569552811748,0.0103400850769312
198,0.8374121626506242,0.8448823762168393,0.013336607317226775
199,0.8230232357028654,0.8110089245115646,0.01976826809856812
200,0.8310661280882461,0.8209151405204742,0.01237667693603454
201,0.8523779982834608,0.818580246106448,0.01620940095636802
202,0.8756411826063856,0.8520931743850876,0.018142938659239983
203,0.8790347930504661,0.8638192498698146,0.01408629449697167
204,0.8881296435885231,0.87932241991992,0.022665871071616914
205,0.9333325601557537,0.8959759029960602,0.02521359882289253
206,0.9375745732108544,0.9424854646519305,0.015085665357709247
207,0.9390847553105488,0.9488549178780338,0.02680902983417823
208,0.8959858602505959,0.9025171049258239,0.012078328792377047
209,0.9078804818251501,0.8927825843981686,0.010411968531586416
210,0.9112740922692306,0.8968687002698424,0.025187517215451254
211,0.9249163689247193,0.9333689850200149,0.061163595928470246
212,0.828928136540423,0.8355942028205211,0.014579300491288425
213,0.843401883387621,0.8325553940173512,0.011508350249270192
214,0.8385320608843916,0.8385643753223734,0.008833713213005943
215,0.8399064680238285,0.8481615700249873,0.01268615747311209
216,0.8323726494443594,0.8252072700240615,0.006400172011381759
217,0.8337300732603289,0.8378089553791865,0.007511184874703321
218,0.8183570213422547,0.821464545114896,0.004069684965988947
219,0.8219033391659033,0.8220310838902961,0.005723640559825801
220,0.8153197773245177,0.8197133236572481,0.005931657282589127
221,0.8119940017596039,0.8096525961367649,0.013661673205092402
222,0.8093300565875208,0.7949906680176964,0.0196731656519225
223,0.8373951776303515,0.8232329007535221,0.011282521697034776
224,0.8557716087275413,0.8427191790009193,0.015160093359431906
225,0.8600645225456927,0.8673559611470669,0.008212207591783403
226,0.8588428210890185,0.855389500657362,0.010064319788497247
227,0.8594197280772913,0.868317446227721,0.014198572636322517
228,0.8469481995144642,0.8493977050388721,0.015041771920795885
229,0.8328816706493088,0.8326755856614141,0.015179177462437713
230,0.8219373075096433,0.827387652926514,0.01738116488092474
231,0.8330853296960842,0.8251214480362116,0.017391343069194504
232,0.8379551538961189,0.8320403590791423,0.015403097604372548
233,0.8364789401401647,0.8442986534717587,0.021371332751056148
234,0.8199350892252724,0.8182025369932805,0.020999510810826287
235,0.8279609456862236,0.8132751294018673,0.020922538262036185
236,0.8369540439055307,0.8342894297884665,0.018480091145675958
237,0.8522592083434763,0.8347701465760166,0.025349095954233777
238,0.8493407016647618,0.8559045888179767,0.03433961688027079
239,0.8477966021254842,0.8397318208125346,0.07585103967012492
240,0.902009498427176,0.8987915657031909,0.0742848709501148
241,0.8909124296047477,0.8917009591790053,0.02838028764832324
242,0.8849736113276069,0.8944822505130708,0.04433650617148085
243,0.9695932792667276,0.8955466900457015,0.05488269956087479
244,0.9365225624572154,0.9354291230559983,0.06508188034394644
245,0.8586731303859831,0.8650897562567643,0.014938081627797651
246,0.8503587949788173,0.8565398154002485,0.014464795873253567
247,0.8498836912134512,0.8400237096547037,0.01439545696566579
248,0.8408566755545607,0.8411396530245258,0.02129467827064948
249,0.8286057401546248,0.8120905497307277,0.016563411067125788
