Item,Open,Close,Volume
0,0.9395054530439604,0.9545694252822409,0.005742442062584958
1,0.9307829391833966,0.9435218663533066,0.005007721061825714
2,0.9212163426189628,0.9316191255328741,0.007613985135363207
3,0.9264920353745749,0.9337572804212194,0.006991089103674037
4,0.9242411294062366,0.9358243143145092,0.0044375970391897675
5,0.9225528725531558,0.9378199055276714,0.008816050961171822
6,0.9108056774191732,0.9258458292554689,0.010282517775391752
7,0.9044747828041256,0.9127313436616022,0.019084864843552027
8,0.911790466365964,0.9222107950947662,0.015408975857587222
9,0.9001135715965142,0.9105217460931295,0.013934394896189403
10,0.8980736863041434,0.9068867119324268,0.005198553782490848
11,0.8976515394383531,0.912873800108428,0.015464512687160318
12,0.8758454060234695,0.8905648832034064,0.0024265507397457607
13,0.8811210987790815,0.8817268646544877,0.007735006137901554
14,0.8780260116272751,0.888996825747536,0.0034349589195754593
15,0.8830203833423871,0.8862171307465886,0.008701911957536203
16,0.8679670241065746,0.8802300926104873,0.007696298650623334
17,0.8668415711224053,0.8801588071986173,0.008931963056227794
18,0.8576266522370608,0.8634092874440478,0.009250488411555315
19,0.8603700124699791,0.8742430044344861,0.0041565169704683505
20,0.8611437807408022,0.8686836072840339,0.006668356412772799
21,0.8643092315654546,0.8710356612993323,0.007772481476904614
22,0.877252236322195,0.8758110547417993,0.014779047565010549
23,0.8754936720703242,0.8870011844944737,0.003344200680770938
24,0.8820355873613395,0.8873575400682527,0.007982367417239306
25,0.8793625345272109,0.8887830338489401,0.005302715390337359
26,0.8797845758791458,0.8768801858001507,0.010171955006993794
27,0.8778149909513075,0.8902798058929404,0.009439187412036636
28,0.8581190502275846,0.8716058659601645,0.014173912499921865
29,0.8726799622330741,0.8727462252419286,0.005377846382725208
30,0.8722579208811392,0.8828671667477946,0.008654068541583623
31,0.8790108005740658,0.8912776014995216,0.010960109169539274
32,0.8667712144838166,0.8736015644016839,0.018155644729699126
33,0.8561494652997464,0.8579211185170086,0.020052251501537964
34,0.8676152901534294,0.8803013780223574,0.02425072161815569
35,0.8906172824308702,0.8870011844944737,0.0128092932589829
36,0.9027162185522549,0.9109494371186787,0.01007515623640129
37,0.8920945256422408,0.9060315371894858,0.009821213482130362
38,0.8970184844447078,0.8943623325824896,0.01158607054571787
39,0.9043341680065461,0.8925834284335679,0.027683276345974735
40,0.9224825651543659,0.9259543657986321,0.008921685136469137
41,0.9188950307722366,0.9182700099963279,0.019351189185368475
42,0.9435853361768145,0.9326429347389134,0.031751258955013247
43,0.9291650882087036,0.9333545664543421,0.018726279643083307
44,0.9319084484416218,0.9391180477627845,0.006181116900939126
45,0.9294464162834609,0.9414660628432949,0.006448372867061177
46,0.9298684506011388,0.9386198862608801,0.00998025076681696
47,0.9230452142696234,0.9216853618473458,0.011756046902896139
48,0.9202315536721724,0.932785283957382,0.007031990415929983
49,0.9327525241112348,0.930010328449823,0.014835155390125792
50,0.9323304827592999,0.9423199294002779,0.014670438202414673
51,0.9267030560505425,0.9374815428722314,0.01186300338365948
52,0.9290243749315259,0.9399006789477974,0.013192731791733522
53,0.9290243749315259,0.9223256581110043,0.012554328723215501
54,0.9266327556860097,0.9394026318228075,0.013769557498890465
55,0.9139007645709798,0.9167046332493877,0.013815687928216604
56,0.9152371819570603,0.9292274756595383,0.018403697214166848
57,0.8965964430927728,0.910442990439041,0.01304171849703395
58,0.8792218212500332,0.8929392478655608,0.011425530641183516
59,0.8736647511798648,0.8809142309751287,0.01043518395192386
60,0.8668415711224053,0.8787085079246296,0.012983597161322708
61,0.8529137141105613,0.8580738331433403,0.008907861033869771
62,0.8482710833828516,0.852025817814775,0.021900924700233353
63,0.82632423669079,0.8360161737249222,0.012088246098838247
64,0.8416589169671027,0.8466180987498684,0.010629893431796204
65,0.8339212412931285,0.8453372989143939,0.014612437076291257
66,0.8351874145887325,0.8409257384364816,0.016046988244944826
67,0.8439098792094972,0.8373680945554525,0.012947323918197855
68,0.8533357554624962,0.8548007733223341,0.015031938485388044
69,0.8507331155410126,0.8608488887306994,0.019974115269454598
70,0.8335695073399835,0.836656577216938,0.04210385892010438
71,0.8458794571030784,0.8404988551978901,0.022774217303352745
72,0.8647312729173895,0.8705969471986625,0.01998021590603649
73,0.8742978624475661,0.8763603784672049,0.020970532542899198
74,0.8516475478492144,0.8651180570988001,0.014111343409461265
75,0.8317405864495239,0.8440564990789193,0.012819481021550692
76,0.8460904777790459,0.850673904132802,0.01730371938081484
77,0.8387748434570067,0.8365854562218824,0.019983431512510696
78,0.8380010751861835,0.844483489545868,0.025267394207148047
79,0.8305447768267658,0.8108277536640663,0.032735655269675784
80,0.8371569924823137,0.8468315618148355,0.032552335648249435
81,0.8488338309777071,0.8376526786154754,0.03988163442725661
82,0.863676120297753,0.8513854214713164,0.02029086753336177
83,0.8848492479587905,0.8731584896811543,0.017073638229726292
84,0.879292177888622,0.8921564951550763,0.021295098430014703
85,0.8576266522370608,0.8456931111978296,0.03579613127079326
86,0.8689518130533652,0.8437719150188965,0.03087928865735988
87,0.8626209747123735,0.8747949945717075,0.019711938158417965
88,0.8707103773052359,0.8784238094876925,0.03390661686463583
89,0.8918835049662733,0.8794199680746869,0.017571155661318623
90,0.8988474616092236,0.9069564103646104,0.012688362413635423
91,0.8938530898941116,0.9058180669759616,0.015449546593476658
92,0.9094691474849805,0.9138583422900587,0.015768642944346326
93,0.9361289393377986,0.9305795037184258,0.010556896159592172
94,0.9327525241112348,0.9460909863063742,0.004416830832893768
95,0.93880198513767,0.9443833675693225,0.005659467394591819
96,0.9430225815477018,0.9462333355248429,0.008294040826061055
97,0.9492830702843617,0.9506447887743978,0.009414273974960825
98,0.9428115679059915,0.9570487736546561,0.0077683041937278464
99,0.9460472628211204,0.9559813368043488,0.009089587878257498
100,0.9459065495439427,0.9590054266770387,0.011640826012970135
101,0.9344407809643157,0.9344941036520344,0.013353151486680058
102,0.9382392375428145,0.941954187770965,0.011377056124894876
103,0.9316974277656545,0.9359150652474905,0.01826939305217433
104,0.9412640172958311,0.9204267082419127,0.03969194369767577
105,0.9781938665851161,0.9568740343237544,0.029202845745614395
106,0.9944429862038876,0.9921847612648914,0.028668724494530708
